price,room_type,number_of_reviews,reviews_per_month,city
46.0,Private room,5,0.15,Barcelona
120.0,Private room,2,0.33,Barcelona
20.0,Private room,3,0.09,Barcelona
146.0,Entire home/apt,13,1.48,Barcelona
61.0,Entire home/apt,0,,Barcelona
61.0,Entire home/apt,0,,Barcelona
195.0,Hotel room,0,,Barcelona
116.0,Entire home/apt,13,0.4,Barcelona
61.0,Entire home/apt,0,,Barcelona
14.0,Private room,6,0.18,Barcelona
110.0,Entire home/apt,0,,Barcelona
157.0,Private room,5,0.16,Barcelona
88.0,Private room,17,0.65,Barcelona
86.0,Private room,34,1.03,Barcelona
116.0,Private room,1,0.04,Barcelona
65.0,Entire home/apt,3,0.09,Barcelona
47.0,Entire home/apt,16,0.5,Barcelona
99.0,Entire home/apt,0,,Barcelona
80.0,Entire home/apt,0,,Barcelona
43.0,Private room,35,1.07,Barcelona
39.0,Private room,0,,Barcelona
41.0,Entire home/apt,1,1.0,Barcelona
125.0,Private room,21,0.65,Barcelona
94.0,Private room,23,0.7,Barcelona
35.0,Private room,10,0.3,Barcelona
85.0,Private room,4,0.12,Barcelona
77.0,Entire home/apt,2,0.07,Barcelona
206.0,Hotel room,0,,Barcelona
208.0,Private room,0,,Barcelona
29.0,Private room,17,0.5,Barcelona
24.0,Private room,7,0.22,Barcelona
226.0,Private room,0,,Barcelona
226.0,Private room,0,,Barcelona
197.0,Hotel room,0,,Barcelona
251.0,Hotel room,0,,Barcelona
234.0,Private room,0,,Barcelona
20.0,Private room,0,,Barcelona
22.0,Private room,0,,Barcelona
32.0,Private room,0,,Barcelona
90.0,Private room,46,1.4,Barcelona
50.0,Private room,21,0.62,Barcelona
60.0,Private room,12,0.36,Barcelona
51.0,Private room,12,0.37,Barcelona
65.0,Entire home/apt,0,,Barcelona
88.0,Entire home/apt,6,0.18,Barcelona
50.0,Private room,15,0.45,Barcelona
200.0,Entire home/apt,0,,Barcelona
35.0,Private room,1,0.03,Barcelona
35.0,Private room,47,1.42,Barcelona
50.0,Private room,17,0.51,Barcelona
28.0,Private room,3,0.09,Barcelona
130.0,Entire home/apt,0,,Barcelona
40.0,Private room,11,0.33,Barcelona
60.0,Private room,0,,Barcelona
117.0,Entire home/apt,1,0.04,Barcelona
117.0,Entire home/apt,1,0.04,Barcelona
90.0,Entire home/apt,3,0.16,Barcelona
90.0,Entire home/apt,1,0.05,Barcelona
18.0,Private room,1,0.03,Barcelona
25.0,Private room,11,0.33,Barcelona
45.0,Private room,4,0.12,Barcelona
53.0,Private room,55,1.69,Barcelona
40.0,Private room,2,0.06,Barcelona
35.0,Private room,8,0.4,Barcelona
79.0,Private room,31,0.95,Barcelona
195.0,Entire home/apt,57,1.71,Barcelona
152.0,Entire home/apt,39,1.21,Barcelona
227.0,Private room,0,,Barcelona
227.0,Private room,0,,Barcelona
267.0,Private room,0,,Barcelona
41.0,Private room,23,0.7,Barcelona
120.0,Entire home/apt,2,0.28,Barcelona
165.0,Private room,2,0.08,Barcelona
189.0,Private room,1,1.0,Barcelona
170.0,Private room,11,0.56,Barcelona
180.0,Private room,0,,Barcelona
55.0,Private room,0,,Barcelona
270.0,Private room,0,,Barcelona
180.0,Private room,0,,Barcelona
189.0,Private room,6,0.24,Barcelona
201.0,Private room,0,,Barcelona
133.0,Private room,0,,Barcelona
141.0,Private room,0,,Barcelona
149.0,Private room,0,,Barcelona
28.0,Private room,3,0.09,Barcelona
66.0,Entire home/apt,3,0.12,Barcelona
35.0,Private room,1,0.03,Barcelona
45.0,Private room,14,0.42,Barcelona
113.0,Hotel room,0,,Barcelona
40.0,Private room,0,,Barcelona
25.0,Private room,1,0.03,Barcelona
45.0,Private room,17,0.51,Barcelona
133.0,Hotel room,2,0.08,Barcelona
176.0,Private room,0,,Barcelona
168.0,Private room,0,,Barcelona
85.0,Entire home/apt,7,0.3,Barcelona
40.0,Private room,2,0.63,Barcelona
138.0,Hotel room,4,0.12,Barcelona
162.0,Private room,2,0.07,Barcelona
164.0,Private room,0,,Barcelona
210.0,Private room,0,,Barcelona
167.0,Private room,5,0.18,Barcelona
182.0,Private room,1,0.19,Barcelona
197.0,Private room,0,,Barcelona
36.0,Private room,0,,Barcelona
40.0,Private room,39,1.16,Barcelona
55.0,Private room,0,,Barcelona
170.0,Entire home/apt,18,0.55,Barcelona
44.0,Entire home/apt,1,0.19,Barcelona
30.0,Private room,0,,Barcelona
30.0,Private room,0,,Barcelona
53.0,Private room,12,0.37,Barcelona
15.0,Private room,5,0.16,Barcelona
20.0,Private room,1,0.03,Barcelona
46.0,Shared room,2,0.07,Barcelona
100.0,Private room,0,,Barcelona
90.0,Entire home/apt,0,,Barcelona
60.0,Private room,15,0.45,Barcelona
34.0,Private room,20,0.6,Barcelona
61.0,Entire home/apt,1,0.03,Barcelona
61.0,Entire home/apt,2,0.13,Barcelona
37.0,Private room,18,0.56,Barcelona
53.0,Entire home/apt,7,0.22,Barcelona
53.0,Private room,0,,Barcelona
355.0,Private room,0,,Barcelona
70.0,Private room,55,1.71,Barcelona
50.0,Private room,38,1.13,Barcelona
132.0,Entire home/apt,42,1.29,Barcelona
195.0,Entire home/apt,0,,Barcelona
69.0,Private room,3,0.09,Barcelona
165.0,Entire home/apt,0,,Barcelona
30.0,Private room,14,0.47,Barcelona
15.0,Private room,7,0.22,Barcelona
25.0,Private room,18,0.54,Barcelona
86.0,Hotel room,51,1.89,Barcelona
91.0,Private room,2,0.07,Barcelona
60.0,Entire home/apt,4,0.13,Barcelona
99.0,Private room,31,0.96,Barcelona
257.0,Private room,27,1.0,Barcelona
72.0,Entire home/apt,5,0.17,Barcelona
249.0,Private room,41,1.52,Barcelona
20.0,Shared room,36,1.1,Barcelona
18.0,Shared room,93,2.86,Barcelona
38.0,Private room,1,0.03,Barcelona
42.0,Entire home/apt,2,0.06,Barcelona
25.0,Private room,17,0.51,Barcelona
48.0,Private room,1,0.03,Barcelona
55.0,Entire home/apt,0,,Barcelona
280.0,Entire home/apt,76,2.31,Barcelona
111.0,Entire home/apt,24,0.76,Barcelona
500.0,Private room,6,0.19,Barcelona
76.0,Entire home/apt,44,1.36,Barcelona
59.0,Private room,0,,Barcelona
115.0,Entire home/apt,0,,Barcelona
139.0,Entire home/apt,5,0.16,Barcelona
33.0,Private room,12,0.37,Barcelona
50.0,Private room,25,0.77,Barcelona
20.0,Private room,0,,Barcelona
29.0,Private room,0,,Barcelona
73.0,Entire home/apt,0,,Barcelona
57.0,Entire home/apt,1,1.0,Barcelona
29.0,Private room,0,,Barcelona
29.0,Private room,0,,Barcelona
128.0,Hotel room,0,,Barcelona
27.0,Private room,29,0.9,Barcelona
20.0,Private room,0,,Barcelona
20.0,Private room,0,,Barcelona
32.0,Private room,0,,Barcelona
32.0,Private room,0,,Barcelona
27.0,Private room,0,,Barcelona
42.0,Entire home/apt,0,,Barcelona
57.0,Entire home/apt,0,,Barcelona
450.0,Entire home/apt,3,0.1,Barcelona
26.0,Private room,2,0.06,Barcelona
39.0,Entire home/apt,2,0.28,Barcelona
600.0,Private room,0,,Barcelona
70.0,Private room,6,0.19,Barcelona
90.0,Private room,4,0.12,Barcelona
50.0,Private room,14,0.43,Barcelona
17.0,Private room,0,,Barcelona
45.0,Private room,3,0.09,Barcelona
26.0,Private room,0,,Barcelona
50.0,Entire home/apt,2,0.55,Barcelona
29.0,Private room,44,1.34,Barcelona
59.0,Private room,0,,Barcelona
37.0,Private room,24,0.74,Barcelona
375.0,Entire home/apt,0,,Barcelona
45.0,Entire home/apt,3,0.13,Barcelona
53.0,Entire home/apt,31,0.95,Barcelona
90.0,Private room,3,0.09,Barcelona
24.0,Private room,12,0.38,Barcelona
70.0,Private room,1,0.23,Barcelona
40.0,Private room,9,0.27,Barcelona
809.0,Entire home/apt,77,2.31,Barcelona
45.0,Private room,3,0.09,Barcelona
75.0,Private room,10,0.3,Barcelona
80.0,Private room,22,0.69,Barcelona
9026.0,Private room,0,,Barcelona
94.0,Private room,12,1.48,Barcelona
89.0,Private room,15,0.59,Barcelona
96.0,Entire home/apt,46,1.41,Barcelona
50.0,Private room,0,,Barcelona
47.0,Entire home/apt,1,0.07,Barcelona
45.0,Entire home/apt,0,,Barcelona
20.0,Private room,0,,Barcelona
116.0,Entire home/apt,5,0.19,Barcelona
41.0,Private room,4,0.12,Barcelona
99.0,Entire home/apt,53,1.64,Barcelona
73.0,Entire home/apt,95,2.95,Barcelona
45.0,Private room,3,0.09,Barcelona
65.0,Private room,1,0.03,Barcelona
30.0,Private room,34,1.03,Barcelona
12.0,Private room,12,0.37,Barcelona
48.0,Private room,7,0.23,Barcelona
17.0,Private room,6,0.21,Barcelona
47.0,Private room,0,,Barcelona
40.0,Private room,1,0.03,Barcelona
13.0,Private room,1,0.03,Barcelona
63.0,Private room,3,0.09,Barcelona
39.0,Private room,0,,Barcelona
65.0,Private room,1,0.03,Barcelona
230.0,Entire home/apt,8,0.3,Barcelona
158.0,Entire home/apt,4,0.13,Barcelona
48.0,Private room,4,0.12,Barcelona
40.0,Shared room,7,0.22,Barcelona
63.0,Private room,0,,Barcelona
169.0,Entire home/apt,4,0.13,Barcelona
35.0,Private room,47,1.45,Barcelona
70.0,Entire home/apt,0,,Barcelona
47.0,Private room,2,0.07,Barcelona
18.0,Private room,0,,Barcelona
38.0,Private room,67,2.09,Barcelona
37.0,Private room,66,2.02,Barcelona
20.0,Private room,23,0.7,Barcelona
35.0,Private room,6,0.19,Barcelona
35.0,Private room,4,0.12,Barcelona
214.0,Hotel room,5,0.16,Barcelona
42.0,Entire home/apt,4,0.15,Barcelona
45.0,Private room,0,,Barcelona
77.0,Entire home/apt,2,0.07,Barcelona
65.0,Private room,8,0.25,Barcelona
22.0,Private room,21,0.66,Barcelona
26.0,Entire home/apt,4,0.14,Barcelona
50.0,Entire home/apt,2,0.06,Barcelona
30.0,Private room,23,0.71,Barcelona
165.0,Entire home/apt,1,0.03,Barcelona
25.0,Private room,1,0.03,Barcelona
40.0,Private room,0,,Barcelona
100.0,Private room,12,0.37,Barcelona
100.0,Private room,15,0.46,Barcelona
214.0,Entire home/apt,15,0.5,Barcelona
41.0,Private room,0,,Barcelona
63.0,Private room,1,0.03,Barcelona
60.0,Private room,0,,Barcelona
471.0,Entire home/apt,10,0.31,Barcelona
31.0,Private room,20,0.62,Barcelona
62.0,Entire home/apt,3,0.1,Barcelona
100.0,Private room,10,0.31,Barcelona
16.0,Private room,4,0.62,Barcelona
30.0,Private room,2,0.06,Barcelona
15.0,Private room,0,,Barcelona
158.0,Entire home/apt,9,0.28,Barcelona
25.0,Private room,5,0.16,Barcelona
118.0,Private room,174,5.77,Barcelona
136.0,Hotel room,13,0.52,Barcelona
158.0,Hotel room,1,0.12,Barcelona
168.0,Hotel room,1,0.04,Barcelona
175.0,Entire home/apt,0,,Barcelona
192.0,Hotel room,2,0.07,Barcelona
198.0,Hotel room,0,,Barcelona
39.0,Private room,9,0.27,Barcelona
344.0,Entire home/apt,31,0.96,Barcelona
68.0,Entire home/apt,0,,Barcelona
123.0,Entire home/apt,20,0.64,Barcelona
22.0,Private room,1,0.03,Barcelona
40.0,Private room,16,0.48,Barcelona
85.0,Entire home/apt,2,0.06,Barcelona
27.0,Private room,7,0.23,Barcelona
61.0,Private room,3,0.1,Barcelona
60.0,Entire home/apt,2,0.15,Barcelona
179.0,Entire home/apt,29,0.9,Barcelona
90.0,Entire home/apt,3,0.32,Barcelona
70.0,Private room,1,0.03,Barcelona
40.0,Private room,42,1.31,Barcelona
33.0,Private room,1,0.04,Barcelona
35.0,Entire home/apt,3,0.11,Barcelona
32.0,Private room,55,1.71,Barcelona
108.0,Hotel room,79,2.63,Barcelona
138.0,Hotel room,0,,Barcelona
188.0,Hotel room,0,,Barcelona
53.0,Private room,28,0.92,Barcelona
20.0,Shared room,17,0.53,Barcelona
15.0,Private room,2,0.07,Barcelona
31.0,Private room,14,0.44,Barcelona
30.0,Private room,1,0.04,Barcelona
225.0,Entire home/apt,0,,Barcelona
33.0,Private room,10,0.3,Barcelona
30.0,Entire home/apt,1,0.38,Barcelona
32.0,Entire home/apt,2,0.1,Barcelona
36.0,Private room,1,0.03,Barcelona
35.0,Entire home/apt,1,0.13,Barcelona
35.0,Entire home/apt,1,0.05,Barcelona
35.0,Entire home/apt,0,,Barcelona
35.0,Entire home/apt,3,0.11,Barcelona
35.0,Entire home/apt,4,0.13,Barcelona
110.0,Entire home/apt,1,0.03,Barcelona
63.0,Entire home/apt,3,0.1,Barcelona
225.0,Entire home/apt,34,1.08,Barcelona
21.0,Private room,0,,Barcelona
36.0,Private room,33,1.1,Barcelona
40.0,Private room,37,1.17,Barcelona
100.0,Entire home/apt,35,1.08,Barcelona
34.0,Private room,8,0.26,Barcelona
80.0,Private room,1,0.03,Barcelona
15.0,Private room,6,0.23,Barcelona
26.0,Entire home/apt,10,0.34,Barcelona
50.0,Entire home/apt,3,0.09,Barcelona
190.0,Entire home/apt,0,,Barcelona
45.0,Entire home/apt,5,0.18,Barcelona
65.0,Entire home/apt,0,,Barcelona
45.0,Private room,13,0.41,Barcelona
30.0,Private room,14,0.43,Barcelona
53.0,Private room,0,,Barcelona
68.0,Private room,12,0.38,Barcelona
150.0,Private room,14,0.43,Barcelona
80.0,Private room,0,,Barcelona
36.0,Private room,3,0.09,Barcelona
62.0,Private room,29,0.91,Barcelona
60.0,Private room,15,0.46,Barcelona
66.0,Private room,2,0.08,Barcelona
124.0,Hotel room,39,1.23,Barcelona
86.0,Private room,50,1.53,Barcelona
35.0,Entire home/apt,7,0.24,Barcelona
126.0,Entire home/apt,135,4.27,Barcelona
48.0,Private room,1,0.03,Barcelona
54.0,Private room,15,0.46,Barcelona
31.0,Private room,56,1.74,Barcelona
131.0,Private room,36,1.15,Barcelona
52.0,Private room,43,1.36,Barcelona
59.0,Private room,43,1.37,Barcelona
69.0,Entire home/apt,4,0.13,Barcelona
65.0,Entire home/apt,23,0.72,Barcelona
50.0,Private room,3,0.09,Barcelona
65.0,Private room,0,,Barcelona
72.0,Private room,0,,Barcelona
55.0,Private room,2,0.06,Barcelona
50.0,Private room,6,0.19,Barcelona
25.0,Entire home/apt,2,0.07,Barcelona
35.0,Private room,18,0.57,Barcelona
24.0,Private room,9,0.3,Barcelona
150.0,Entire home/apt,0,,Barcelona
25.0,Private room,0,,Barcelona
25.0,Private room,21,0.64,Barcelona
45.0,Private room,15,0.47,Barcelona
95.0,Private room,3,0.09,Barcelona
150.0,Entire home/apt,53,1.66,Barcelona
35.0,Private room,18,0.57,Barcelona
115.0,Entire home/apt,1,0.12,Barcelona
30.0,Private room,0,,Barcelona
50.0,Private room,0,,Barcelona
35.0,Private room,9,0.27,Barcelona
36.0,Private room,6,0.19,Barcelona
91.0,Entire home/apt,0,,Barcelona
50.0,Entire home/apt,0,,Barcelona
20.0,Private room,27,1.11,Barcelona
66.0,Entire home/apt,0,,Barcelona
66.0,Entire home/apt,2,0.36,Barcelona
95.0,Private room,0,,Barcelona
66.0,Entire home/apt,1,0.29,Barcelona
35.0,Entire home/apt,0,,Barcelona
65.0,Entire home/apt,2,0.07,Barcelona
29.0,Private room,6,0.2,Barcelona
58.0,Private room,5,0.61,Barcelona
186.0,Entire home/apt,1,0.7,Barcelona
100.0,Private room,0,,Barcelona
55.0,Entire home/apt,2,0.07,Barcelona
108.0,Entire home/apt,22,0.76,Barcelona
44.0,Private room,11,0.34,Barcelona
45.0,Entire home/apt,1,0.19,Barcelona
56.0,Private room,16,0.49,Barcelona
66.0,Private room,9,0.29,Barcelona
41.0,Private room,0,,Barcelona
80.0,Private room,4,0.13,Barcelona
60.0,Private room,4,0.12,Barcelona
20.0,Entire home/apt,0,,Barcelona
455.0,Entire home/apt,0,,Barcelona
119.0,Entire home/apt,0,,Barcelona
28.0,Entire home/apt,0,,Barcelona
55.0,Private room,42,1.3,Barcelona
100.0,Entire home/apt,58,1.84,Barcelona
55.0,Private room,0,,Barcelona
20.0,Private room,2,0.06,Barcelona
100.0,Entire home/apt,2,0.06,Barcelona
55.0,Private room,10,0.32,Barcelona
38.0,Private room,32,0.98,Barcelona
32.0,Private room,2,0.07,Barcelona
35.0,Private room,20,0.62,Barcelona
95.0,Private room,5,0.16,Barcelona
65.0,Private room,8,0.25,Barcelona
46.0,Entire home/apt,0,,Barcelona
115.0,Entire home/apt,0,,Barcelona
232.0,Entire home/apt,68,2.14,Barcelona
100.0,Entire home/apt,0,,Barcelona
214.0,Entire home/apt,2,0.06,Barcelona
55.0,Entire home/apt,3,0.12,Barcelona
42.0,Private room,14,0.43,Barcelona
55.0,Private room,1,0.03,Barcelona
108.0,Entire home/apt,43,1.4,Barcelona
109.0,Entire home/apt,35,1.15,Barcelona
83.0,Private room,39,1.24,Barcelona
50.0,Entire home/apt,0,,Barcelona
35.0,Private room,37,1.14,Barcelona
40.0,Private room,4,0.12,Barcelona
34.0,Private room,0,,Barcelona
31.0,Private room,1,0.11,Barcelona
48.0,Private room,81,2.57,Barcelona
33.0,Private room,34,1.06,Barcelona
49.0,Private room,115,3.63,Barcelona
35.0,Private room,14,0.44,Barcelona
197.0,Entire home/apt,24,0.76,Barcelona
50.0,Private room,91,2.87,Barcelona
47.0,Private room,84,2.66,Barcelona
50.0,Entire home/apt,0,,Barcelona
24.0,Private room,2,0.07,Barcelona
23.0,Private room,77,2.52,Barcelona
61.0,Entire home/apt,4,0.16,Barcelona
40.0,Private room,9,0.28,Barcelona
69.0,Private room,3,0.09,Barcelona
17.0,Private room,6,0.19,Barcelona
40.0,Entire home/apt,6,0.2,Barcelona
100.0,Private room,1,0.03,Barcelona
45.0,Entire home/apt,1,0.3,Barcelona
115.0,Entire home/apt,9,0.28,Barcelona
47.0,Private room,81,2.53,Barcelona
44.0,Private room,25,0.77,Barcelona
85.0,Entire home/apt,0,,Barcelona
30.0,Private room,0,,Barcelona
31.0,Private room,1,0.03,Barcelona
110.0,Entire home/apt,21,0.79,Barcelona
80.0,Private room,35,1.1,Barcelona
500.0,Entire home/apt,14,0.44,Barcelona
420.0,Entire home/apt,0,,Barcelona
264.0,Entire home/apt,0,,Barcelona
136.0,Private room,18,0.63,Barcelona
314.0,Entire home/apt,2,0.07,Barcelona
26.0,Private room,11,0.35,Barcelona
167.0,Entire home/apt,8,0.28,Barcelona
264.0,Entire home/apt,0,,Barcelona
264.0,Entire home/apt,0,,Barcelona
264.0,Entire home/apt,0,,Barcelona
273.0,Entire home/apt,1,0.04,Barcelona
330.0,Entire home/apt,0,,Barcelona
264.0,Entire home/apt,0,,Barcelona
170.0,Entire home/apt,1,0.18,Barcelona
264.0,Entire home/apt,0,,Barcelona
55.0,Private room,2,0.06,Barcelona
20.0,Private room,0,,Barcelona
55.0,Private room,0,,Barcelona
25.0,Private room,25,0.77,Barcelona
26.0,Private room,13,0.44,Barcelona
59.0,Entire home/apt,1,0.03,Barcelona
45.0,Private room,1,0.03,Barcelona
46.0,Entire home/apt,0,,Barcelona
75.0,Private room,0,,Barcelona
245.0,Entire home/apt,47,1.5,Barcelona
169.0,Entire home/apt,40,1.27,Barcelona
134.0,Entire home/apt,29,1.07,Barcelona
32.0,Private room,59,1.88,Barcelona
170.0,Entire home/apt,39,1.25,Barcelona
55.0,Private room,5,0.16,Barcelona
75.0,Private room,2,0.06,Barcelona
40.0,Private room,4,0.12,Barcelona
100.0,Private room,4,0.13,Barcelona
45.0,Private room,2,0.06,Barcelona
41.0,Entire home/apt,0,,Barcelona
50.0,Entire home/apt,0,,Barcelona
36.0,Private room,0,,Barcelona
75.0,Entire home/apt,0,,Barcelona
59.0,Entire home/apt,4,0.16,Barcelona
100.0,Entire home/apt,4,0.13,Barcelona
130.0,Entire home/apt,7,0.23,Barcelona
130.0,Entire home/apt,9,0.3,Barcelona
60.0,Private room,21,0.65,Barcelona
30.0,Private room,3,0.1,Barcelona
235.0,Entire home/apt,0,,Barcelona
36.0,Entire home/apt,0,,Barcelona
25.0,Private room,10,0.31,Barcelona
45.0,Private room,1,0.03,Barcelona
134.0,Entire home/apt,1,0.05,Barcelona
34.0,Private room,144,4.62,Barcelona
45.0,Private room,0,,Barcelona
55.0,Private room,14,0.45,Barcelona
100.0,Private room,0,,Barcelona
30.0,Private room,0,,Barcelona
20.0,Private room,22,0.73,Barcelona
50.0,Private room,0,,Barcelona
119.0,Entire home/apt,56,1.79,Barcelona
54.0,Private room,5,0.16,Barcelona
52.0,Private room,1,0.29,Barcelona
124.0,Entire home/apt,6,0.2,Barcelona
124.0,Entire home/apt,8,0.25,Barcelona
30.0,Private room,3,0.09,Barcelona
239.0,Entire home/apt,24,0.77,Barcelona
45.0,Private room,0,,Barcelona
180.0,Entire home/apt,0,,Barcelona
180.0,Entire home/apt,3,0.16,Barcelona
119.0,Entire home/apt,48,1.53,Barcelona
130.0,Entire home/apt,10,0.33,Barcelona
130.0,Entire home/apt,7,0.23,Barcelona
130.0,Entire home/apt,4,0.13,Barcelona
72.0,Entire home/apt,0,,Barcelona
75.0,Entire home/apt,3,0.11,Barcelona
17.0,Private room,35,1.09,Barcelona
150.0,Entire home/apt,0,,Barcelona
81.0,Entire home/apt,13,0.42,Barcelona
525.0,Private room,0,,Barcelona
40.0,Private room,3,0.09,Barcelona
129.0,Entire home/apt,1,0.36,Barcelona
130.0,Entire home/apt,3,0.09,Barcelona
130.0,Entire home/apt,11,0.36,Barcelona
130.0,Entire home/apt,6,0.2,Barcelona
88.0,Entire home/apt,4,0.17,Barcelona
70.0,Private room,39,1.22,Barcelona
126.0,Entire home/apt,8,0.27,Barcelona
126.0,Entire home/apt,15,0.5,Barcelona
201.0,Entire home/apt,50,1.6,Barcelona
130.0,Entire home/apt,11,0.36,Barcelona
257.0,Entire home/apt,76,2.44,Barcelona
201.0,Entire home/apt,65,2.1,Barcelona
257.0,Entire home/apt,89,2.84,Barcelona
257.0,Entire home/apt,48,1.53,Barcelona
357.0,Entire home/apt,48,1.54,Barcelona
15.0,Private room,3,0.1,Barcelona
65.0,Private room,25,0.79,Barcelona
100.0,Private room,0,,Barcelona
264.0,Entire home/apt,0,,Barcelona
73.0,Private room,29,0.9,Barcelona
35.0,Private room,20,0.62,Barcelona
63.0,Private room,20,0.63,Barcelona
70.0,Entire home/apt,5,0.17,Barcelona
32.0,Entire home/apt,1,0.04,Barcelona
32.0,Entire home/apt,0,,Barcelona
112.0,Entire home/apt,49,1.56,Barcelona
42.0,Entire home/apt,3,0.11,Barcelona
34.0,Private room,26,0.82,Barcelona
47.0,Private room,27,3.36,Barcelona
55.0,Private room,99,3.18,Barcelona
63.0,Entire home/apt,6,0.22,Barcelona
130.0,Entire home/apt,8,0.26,Barcelona
60.0,Private room,88,2.8,Barcelona
130.0,Entire home/apt,2,0.08,Barcelona
55.0,Entire home/apt,1,0.04,Barcelona
35.0,Private room,34,1.06,Barcelona
35.0,Shared room,0,,Barcelona
98.0,Entire home/apt,90,2.83,Barcelona
29.0,Private room,0,,Barcelona
85.0,Private room,0,,Barcelona
75.0,Entire home/apt,2,0.09,Barcelona
126.0,Entire home/apt,5,0.16,Barcelona
150.0,Entire home/apt,1,0.11,Barcelona
147.0,Entire home/apt,1,0.7,Barcelona
214.0,Entire home/apt,0,,Barcelona
40.0,Private room,2,0.06,Barcelona
15.0,Private room,0,,Barcelona
74.0,Private room,1,0.03,Barcelona
100.0,Entire home/apt,0,,Barcelona
55.0,Private room,5,0.15,Barcelona
30.0,Private room,1,0.03,Barcelona
36.0,Private room,3,0.09,Barcelona
